title,description,duration_seconds,release_date,guest,comedian,comedian_sub,comic,comic_sub,phd,phd_sub,actor,actor_sub,writer,writer_sub,author,author_sub,ufc,ufc_sub,musician,musician_sub,artist,artist_sub,founder,founder_sub,youtuber,youtuber_sub,podcast,podcast_sub,ceo,ceo_sub,philanthropist,philanthropist_sub,singer/songwriter,singer/songwriter_sub,screenwriter,screenwriter_sub,scientist,scientist_sub,co-host,co-host_sub,journalist,journalist_sub,entrepreneur,entrepreneur_sub,astrophysicist,astrophysicist_sub,politician,politician_sub,pilot,pilot_sub
#876 - Chris Bell,"Chris Bell is a director, producer and writer, known for his documentaries ""Bigger, Stronger, Faster*"", ""Trophy Kids"", and ""Prescription Thugs"" and his latest project is on the controversy surrounding the plant Kratom.",76.77,2016-11-16,Chris Bell,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#873 - Steven Kotler,"Steven Kotler is a bestselling author, journalist, entrepreneur, and co-founder and Director of Research Flow Genome Project.",179.28,2016-11-16,Steven Kotler,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
#872 - Graham Hancock & Randall Carlson,"Graham Hancock is an English author and journalist, well known for books such as ""Fingerprints Of The Gods"" & his latest book ""Magicians of the Gods"" is available now. Randall Carlson is a master builder and architectural designer, teacher, geometrician, geomythologist, geological explorer and renegade scholar.  Comet Research Group Crowdfunding: https://www.indiegogo.com/projects/killer-comets-are-coming/  Magicians of the Gods: http://grahamhancock.com/magicians/  Graham Hancock website: http://grahamhancock.com/  Randall Carlson websites: http://sacredgeometryinternational.com/ & http://geocosmicrex.com/",218.86,2016-11-15,Graham Hancock,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
#871 - Brendan Schaub,"Brendan Schaub is a mixed martial artist and also a former college & pro football player. He also hosts a podcast with Bryan Callen called ""The Fighter & The Kid"" available on Spotify.",117.08,2016-11-14,Brendan Schaub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#870 - Bert Kreischer,"Bert Kreischer is a stand-up comedian, actor and reality television host. Check out his book ""Life of the Party"" on Amazon and his podcast ""The Bertcast"" on Spotify. His comedy special ""The Machine"" debuts on Showtime 11/11 at 10pm.",206.74,2016-11-09,Bert Kreischer,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
End of the World (Live from the Comedy Store),"Joe Rogan, Doug Stanhope, and Bill Burr are joined by a rotating group of comedians on November 8, 2016, as results of the election are coming in.",234.49,2016-11-09,Comedy Store,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#869 - Dave Rubin,"Dave Rubin is an American stand-up comedian, talk show host, and television personality. He is the creator and host of political comedy talk show ""The Rubin Report"" - https://www.youtube.com/RubinReport",209.65,2016-11-07,Dave Rubin,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#868 - John Dudley,This episode is currently only available as audio. Joe and John Dudley sat down to do a podcast while on a recent hunting trip in Iowa.,114.71,2016-11-04,John Dudley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#867 - Joey Diaz,Joey “CoCo” Diaz is a Cuban-American stand up comedian and actor. Joey also hosts his own podcast called “The Church of What’s Happening Now” available on Spotify. -- https://www.youtube.com/madflavorsworld,217.25,2016-10-31,Joey Diaz,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#866 - Christine Hassler,"Christine Hassler is an author, speaker, and life coach. Check out her podcast ""Over It And On With It"" available on Spotify.",140.14,2016-10-25,Christine Hassler,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#864 - Kevin Ross & Gaston Bolanos,"Kevin ""The Soul Assassin"" Ross is an American Muay Thai kickboxer and former mixed martial artist. Gaston ""The Dreamkiller"" Bolanos is a professional Muay Thai fighter, recently signed to Bellator.",131.79,2016-10-24,Kevin Ross,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#865 - Wim Hof,"Wim Hof is a Dutch world record holder, adventurer and daredevil, commonly nicknamed the Iceman for his ability to withstand extreme cold.",142.26,2016-10-24,Wim Hof,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fight Companion - October 21, 2016","Joe is joined by Yves Edwards & Joe Schilling to watch the fights on October 21, 2016.",300.32,2016-10-22,Fight Companion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#863 - Duncan Trussell,"Duncan Trussell is a stand-up comedian, and host of his own podcast “The Duncan Trussell Family Hour” available on Spotify.",190.27,2016-10-20,Duncan Trussell,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#862 - Trevor Valle,"Trevor Valle is field paleontologist, scientist, and show host.  Link to video with missing audio: https://youtu.be/knWCsonQVG4",182.48,2016-10-19,Trevor Valle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
#861 - Bryan Callen,"Bryan Callen is an actor and stand-up comedian, and together with Brendan Schaub he also hosts ""The Fighter & The Kid"" podcast available on Spotify. http://tfatk.com",179.83,2016-10-18,Bryan Callen,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#860 - Russell Peters,"Russell Peters is an actor and standup comedian, currently touring internationally all over the world. His latest stand-up comedy special ""Almost Famous"" is now on Netflix.",188.46,2016-10-14,Russell Peters,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#859 - Brian Redban,"Brian Redban is a comedian and the founder of the Deathsquad podcast network. Check out his newest podcast called ""What Brian Redban Do"" at http://deathsquad.tv & on Spotify under ""Deathsquad""",204.88,2016-10-13,Brian Redban,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#858 - Jesse Ventura,"Jesse Ventura is a former Navy SEAL, professional wrestler, actor, political commentator, author, and politician who served as the 38th Governor of Minnesota from 1999 to 2003.",131.36,2016-10-13,Jesse Ventura,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
#857 - Dan Bilzerian,Dan Bilzerian is a social media personality and professional poker player.,180.0,2016-10-12,Dan Bilzerian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fight Companion - October 8, 2016","Joe is joined by Brendan Schaub, Cameron Hanes, and Eddie Bravo to watch the fights on October 8, 2016.",316.55,2016-10-09,Fight Companion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#856 - Tony Hinchcliffe & Young Jamie,"Joe sits down to do a late-night podcast from a hotel room in Ohio with Tony Hinchcliffe & Young Jamie.  http://podcasts.joerogan.net  You can listen to Tony's podcast ""Kill Tony"" on Spotify under ""Deathsquad.""",105.86,2016-10-05,Tony Hinchcliffe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#855 - Tom Segura & Christina Pazsitzky,"Tom Segura & Christina Pazsitzky are stand-up comedians, and together host their own podcast called ""Your Mom's House"" availabe on Spotify. http://www.yourmomshousepodcast.com",205.01,2016-10-03,Tom Segura,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#854 - Louie Simmons,"Louie Simmons is an American powerlifter and strength coach. He is noted for owning a private powerlifting gym, Westside Barbell; developing the 'Westside Barbell' method of training and applying it to powerlifting and other sports; and inventing several pieces of strength training equipment.",96.77,2016-09-30,Louie Simmons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#853 - Adam Greentree,Adam Greentree is a bowhunter and photographer from Australia.,189.48,2016-09-28,Adam Greentree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#852 - John Anthony West,"John Anthony West is an author, lecturer, guide and a proponent of Sphinx water erosion hypothesis in geology. http://www.jawest.net/",185.9,2016-09-27,John Anthony West,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#851 - Shane Mauss,"Shane Mauss is a stand-up comedian and also hosts his own podcast called ""Here We Are"" available on Spotify. You can also check out his Netflix special called ""Mating Season"". http://shanemauss.com",164.92,2016-09-26,Shane Mauss,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#850 - George Perez,"George Perez is a stand up comedian. Previously seen on Comedy Central, Showtime, and MTV's ""Yo Mama"", you can now see George headlining all over the country.",176.63,2016-09-22,George Perez,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#849 - James Kingston,"James Kingston is a British freerunner, adventurer, and YouTuber, where he can be seen climbing some of the world's tallest buildings and cranes. https://www.youtube.com/jamesmedias",81.16,2016-09-20,James Kingston,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#848 - Bryan Callen,"Bryan Callen is an actor and stand-up comedian, and together with Brendan Schaub he also hosts ""The Fighter & The Kid"" podcast available on Spotify. http://tfatk.com",145.89,2016-09-20,Bryan Callen,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fight Companion - September 17, 2016","Joe is joined by Brendan Schaub, Joe Schilling, and Eddie Bravo to watch the fights on September 17, 2016.",201.93,2016-09-17,Fight Companion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#847 - Dan Carlin,"Dan Carlin is an amateur historian and former radio talk show host. He now hosts two popular podcasts available on Spotify: ""Common Sense"" and ""Hardcore History"".",180.99,2016-09-15,Dan Carlin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#846 - Michael Shermer,"Michael Shermer is a science writer, historian of science, founder of The Skeptics Society, and Editor in Chief of its magazine Skeptic, which is largely devoted to investigating pseudoscientific and supernatural claims.",177.46,2016-09-14,Michael Shermer,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"#845 - TJ Dillashaw, Duane Ludwig & Bas Rutten","TJ Dillashaw is a mixed martial arts fighter and former Bantamweight champion currently fighting in the UFC. Duane Ludwig is a former mixed martial arts fighter and is now a coach. Bas Rutten is a retired MMA fighter and former UFC Heavyweight Champion. He currently is the co-host of Inside MMA, and hosts a podcast with Mauro Ranallo called ""Rutten & Ranallo.""",143.92,2016-09-12,"Dillashaw, Duane Ludwig",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
#844 - Andreas Antonopoulos,"Andreas Antonopoulos is a bitcoin entrepreneur, he also serves on the advisory boards of several bitcoin startups and serves as the Chief Security Officer of Blockchain.  Links to ""The Internet of Money"":  Paperback - https://www.amazon.com/Internet-Money-Andreas-M-Antonopoulos/dp/1537000454  Kindle - https://www.amazon.com/Internet-Money-collection-Andreas-Antonopoulos-ebook/dp/B01L9WM0H8/  Give-away (No purchase necessary)  (5)Paperbacks - https://giveaway.amazon.com/p/e9a610a7c83ddeff?ref_=pe_1771210_134854370#ln-fo  (5)Kindle copies - https://giveaway.amazon.com/p/8ac158adbe11d197?ref_=pe_1771210_134854370#ln-fo",138.78,2016-09-07,Andreas Antonopoulos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
#843 - Tony Hinchcliffe,"Tony Hinchcliffe is a stand-up comedian, writer, and actor. Tony also hosts his own podcast called ""Kill Tony"" with Redban, and it's available on Spotify under ""Deathsquad""",162.81,2016-09-06,Tony Hinchcliffe,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#842 - Chris Kresser,"Chris Kresser is a health detective specializing in investigative medicine, blogger, podcaster, teacher and a Paleo diet and lifestyle enthusiast.",144.45,2016-09-05,Chris Kresser,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fight Companion - September 3, 2016","Joe is joined by Brendan Schaub, Bryan Callen, and Eddie Bravo to watch the fights on September 3, 2016.",174.48,2016-09-03,Fight Companion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#841 - Greg Fitzsimmons,"Greg Fitzsimmons is a stand-up comedian. He also hosts his own podcast ""FitzDog Radio"" available on Spotify.",194.75,2016-08-31,Greg Fitzsimmons,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#840 - Donald Cerrone,Donald Cerrone is a professional mixed martial artist and former professional kickboxer currently competing in the UFC's welterweight division.,204.21,2016-08-30,Donald Cerrone,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#839 - Tom Papa,"Tom Papa is a comedian, actor, writer and television/radio host. Check out his podcast ""Come To Papa.""",179.1,2016-08-29,Tom Papa,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fight Companion - August 27, 2016","Joe is joined by Eddie Bravo to watch the fights on August 27, 2016.",259.71,2016-08-27,Fight Companion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#838 - Josh Zepps,Josh Zepps is the host of #WeThePeople LIVE available on Spotify and at http://wtplive.com,193.55,2016-08-23,Josh Zepps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#837 - Gad Saad,"Gad Saad is Professor of Marketing & Concordia University Research Chair in Evolutionary Behavioral Sciences and Darwinian Consumption and author of ""The Evolutionary Bases of Consumption"" and ""The Consuming Instinct""  ""The Saad Truth"" on YouTube -- https://www.youtube.com/playlist?list=PLa-VfOWrqWJ1TUk6pvudnkhI91whoR7XP",160.01,2016-08-23,Gad Saad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#835 - Louis Theroux,"Louis Theroux is best known for his documentaries in the television series ""Louis Theroux's Weird Weekends"" and ""When Louis Met..."", as well as his Louis Theroux's BBC Two specials.",143.76,2016-08-22,Louis Theroux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#836 - Hannibal Buress,"Hannibal Buress is a stand-up comedian, actor, television writer and host. Look for his Hannibal Montanabal Tour all over the country this fall. http://hannibalburess.com",172.65,2016-08-22,Hannibal Buress,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#834 - Dan Doty,"This episode was recorded on location and is only available as audio. Dan Doty is a writer, producer, and cameraman for MeatEater TV.",96.14,2016-08-18,Dan Doty,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#833 - Brian Redban,"Brian Redban is a comedian and the founder of the Deathsquad podcast network. Check out his newest podcast called ""What Brian Redban Do"" at http://deathsquad.tv & on Spotify under ""Deathsquad""",204.36,2016-08-11,Brian Redban,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#832 - Vinny Shoreman,Vinny Shoreman is a mind coach and kickboxing & muay thai commentator and coach.,123.6,2016-08-10,Vinny Shoreman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#831 - Byron Bowers,"Byron Bowers is a stand up comedian, who can be seen performing all over the country including The Comedy Store in Hollywood, CA.",181.23,2016-08-09,Byron Bowers,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fight Companion - August 6, 2016","Joe is joined by Brendan Schaub, Bryan Callen, and Eddie Bravo to watch the fights on August 6, 2016.",229.64,2016-08-06,Fight Companion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#830 - Neal Brennan,"Neal Brennan is a stand-up comedian, actor, writer, director and producer. He is known for co-creating and co-writing ""Chappelle's Show"" with Dave Chappelle.",192.8,2016-08-03,Neal Brennan,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#829 - Wayne Federman,"Wayne Federman is an American comedian, actor, author, comedy writer, and musician.",179.64,2016-08-02,Wayne Federman,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#828 - Duncan Trussell,"Duncan Trussell is a stand-up comedian and host of his own podcast “Duncan Trussell Family Hour”, available on Spotify.",223.8,2016-08-01,Duncan Trussell,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#827 - Twitter Q&A with Joe,Joe sits down in a hotel room in Atlanta to answer some questions from fans on Twitter.,106.36,2016-07-29,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#826 - Justin Wren,Justin Wren is an American MMA fighter. Justin is currently fighting in Bellator to help raise more awareness for helping the Pygmy people of the Democratic Republic of the Congo.,145.79,2016-07-27,Justin Wren,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#825 - Jeremy Stephens,Jeremy Stephens is an MMA fighter currently fighting in the UFC's featherweight division.,152.37,2016-07-27,Jeremy Stephens,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#824 - Bryan Callen,"Bryan Callen is an actor and stand-up comedian, and together with Brendan Schaub he also hosts ""The Fighter & The Kid"" podcast available on Spotify.",133.24,2016-07-21,Bryan Callen,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#822 - Chael Sonnen,"Chael Sonnen is a retired mixed martial artist who last competed in the light heavyweight division of the UFC. He also hosts his own podcast called ""You're Welcome with Chael Sonnen"" available on Spotify.",144.12,2016-07-11,Chael Sonnen,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#823 - Eleanor Kerrigan,Eleanor Kerrigan is a former waitress at The Comedy Store and is now a stand up performing all over the country.,155.53,2016-07-11,Eleanor Kerrigan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#821 & Fight Companion - Joey Diaz,"Joe is joined by Joey ""CoCo"" Diaz to watch the fights on July 7, 2016.",180.67,2016-07-07,Fight Companion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#819 - Brendan Schaub,"Brendan Schaub is a mixed martial artist and also a former college & pro football player. He also hosts a podcast with Bryan Callen called ""The Fighter & The Kid"" available on Spotify.",160.36,2016-07-05,Brendan Schaub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#818 - Mike Schmidt,"Before becoming a door guy at The Comedy Store, Mike Schmidt worked for over 10 years as a criminal defense attorney in Wisconsin.",143.88,2016-07-04,Mike Schmidt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#817 - Jason Hairston & Brendan Burns,"Jason Hairston is a former NFL player and founder of KUIU, an ""Ultralight Mountain Hunting Gear"" company. Brendan Burns is an accomplished mountain hunter and manages KUIU Professional Services.",160.12,2016-06-30,Jason Hairston,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#816 - Joe Schilling,Joe Schilling is an American Muay Thai kickboxer and MMA fighter who competes in the super middleweight and light heavyweight and the Middleweight division of Bellator MMA.,120.98,2016-06-29,Joe Schilling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#815 - Cameron Hanes,"Cameron Hanes is a bowhunting athlete, “training intensively each and every day to become the Ultimate Predator.”",129.1,2016-06-28,Cameron Hanes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#813 - Shane Dorian,Shane Dorian is a big wave surfer and bowhunter.,154.59,2016-06-22,Shane Dorian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#814 - Ari Shaffir,Ari Shaffir is a stand-up comedian and also hosts the podcasts Ari Shaffir’s Skeptic Tank & Punch Drunk Sports available on Spotify. Check out his show This Is Not Happening on Comedy Central & YouTube.,118.74,2016-06-22,Ari Shaffir,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#811 - Jim Breuer,"Jim Breuer is a stand up comedian, actor, author, singer and host. Check out his podcast The Metal In Me and his new rock album ""Songs From the Garage"".",162.03,2016-06-21,Jim Breuer,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#812 - Russell Brand & Jim Breuer,"Russell Brand is an English comedian, actor, radio host, author, and activist. Jim Breuer is a stand up comedian, actor, author, singer and host.",188.06,2016-06-21,Russell Brand,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fight Companion - June 18, 2016 (Part 1)","Joe is joined by Brendan Schaub, Bryan Callen, and Eddie Bravo to watch the fights on June 18, 2016.",244.0,2016-06-19,Fight Companion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
